1	0.094339623	0.134831461	0.057251908	0.035294118	0.131944444	0.043956044	0.051470588	0.049586777	0.110091743	0.088803089	0.12371134	0.087378641	0.097222222	0.054054054	0.078212291	0.053763441	0.08974359	0.184782609	0.040322581	0.058394161	0.124031008	0.089347079	0.062937063	0.080645161	0.0625	0.049382716	0.051020408	0.046875	0.058823529	0.1	0.094202899	0.052631579	0.166666667	0.044247788	0.045454545	0.08411215	0.057692308	0.037037037	0.043859649	0.06	0.0625	0.057692308	0.056497175	0.072164948	0.057142857	0.086666667	0.063829787	0.153846154	0.167785235	0.010309278	0.112	0.147540984	0.06185567	0.076190476	0.061674009	0.072463768	0.085271318	0.075862069	0.1	0.149425287	0.111111111	0.076190476	0.081632653	0.03875969	0.062240664	0.073394495	0.25625	0.044117647	0.053333333	0.115646259	0.139784946	0.195402299	0.08040201	0.131578947	0.116402116	0.057761733	0.08994709	0.057142857	0.133928571	0.052173913	0.051282051	0.088757396	0.015267176	0.063829787	0.101265823	0.152941176	0.122641509	0.055555556	0.067264574	0.062111801	0.042105263	0.047945205	0.068965517	0.073333333	0.24742268	0.058333333	0.072164948	0.010989011	0.0625	0.075949367	0.333333333	0.082840237	0.048780488	0.10483871	0.07518797	0.092592593	0.092592593	0.076923077	0.086538462	0.056074766	0.057692308	0.085714286	0.093896714	0.085526316	0.08490566	0.089285714	0.085470085	0.111111111	0.104761905	0.040816327	0.042553191	0.056390977	0.1	0.087136929	0.068027211	0.046296296	0.064516129	0.06097561	0.029850746	0.094339623	0.046511628	0.061643836	0.091603053	0.099236641	0.09375	0.168918919	0.06122449	0.307692308	0.12755102	0.03030303	0.033333333	0.059139785	0.071823204	0.056603774	0.086486486	0.099056604	0.232	0.204819277	0.072916667	0.110526316	0.037878788	0.14893617	0.080291971	0.09352518	0.073825503	0.058181818	0.052238806	0.076923077	0.074534161	0.037037037	0.042372881	0.065420561	0.094488189	0.097902098	0.0625	0.112149533	0.117117117	0.053278689	0.127906977	0.08852459	0.056179775	0.085585586	0.089552239	0.085714286	0.126213592	0.213483146	0.127659574	0.016528926	0.056451613	0.080246914	0.072	0.035842294	0.059701493	0.08974359	0.067961165	0.123893805	0.072	0.24137931	0.316455696	0.045045045	0.142857143	0.072625698	0.074074074	0.122807018	0.076923077	0.065420561	0.086956522	0.037735849	0.064814815	0.091666667	0.094488189	0.10982659	0.195402299	0.168421053	0.259259259	0.238636364	0.08988764	0.084210526	0.346153846	0.372093023	0.073394495	0.152173913	0.04	0.138554217	0.083333333	0.056962025	0.081521739	0.056451613
0.094339623	1	0.206896552	0.036900369	0.095238095	0.070512821	0.125	0.057553957	0.100840336	0.10619469	0.067164179	0.107843137	0.074074074	0.094594595	0.151079137	0.11299435	0.063829787	0.0875	0.20212766	0.081300813	0.064285714	0.15503876	0.077181208	0.083333333	0.086614173	0.076923077	0.072289157	0.071917808	0.056701031	0.072463768	0.128571429	0.131386861	0.079365079	0.135416667	0.099099099	0.0625	0.081081081	0.041044776	0.058823529	0.098214286	0.08	0.09375	0.041044776	0.085227273	0.098445596	0.075268817	0.120805369	0.157894737	0.282352941	0.072289157	0.00990099	0.134920635	0.090909091	0.080808081	0.114285714	0.09375	0.078014184	0.082706767	0.111111111	0.075471698	0.195402299	0.082706767	0.147058824	0.078431373	0.112903226	0.074380165	0.09009009	0.151685393	0.106060606	0.08	0.105263158	0.208791209	0.186813187	0.111675127	0.136752137	0.0591133	0.076086957	0.117021277	0.074766355	0.11965812	0.116071429	0.12	0.105882353	0.005862647	0.107913669	0.083333333	0.2	0.088495575	0.080246914	0.1	0.09375	0.091891892	0.090277778	0.079545455	0.137931034	0.157407407	0.139130435	0.090909091	0.054945055	0.098765432	0.1125	0.186813187	0.0625	0.079754601	0.137096774	0.072992701	0.060869565	0.070175439	0.131578947	0.158415842	0.083333333	0.041044776	0.092592593	0.077272727	0.097402597	0.081818182	0.095652174	0.11965812	0.106796117	0.081081081	0.115789474	0.073684211	0.079545455	0.112676056	0.055555556	0.141843972	0.083333333	0.133333333	0.070588235	0.059701493	0.071428571	0.0859375	0.089041096	0.113636364	0.088235294	0.133858268	0.120253165	0.08	0.164835165	0.09223301	0.09375	0.08988764	0.069148936	0.131428571	0.131578947	0.132596685	0.092165899	0.097222222	0.181818182	0.114583333	0.085858586	0.060150376	0.191489362	0.151515152	0.122302158	0.108108108	0.06884058	0.090225564	0.074380165	0.079268293	0.058823529	0.076271186	0.145631068	0.144	0.125874126	0.076923077	0.14953271	0.163636364	0.027559055	0.093922652	0.053291536	0.059259259	0.103603604	0.109452736	0.122302158	0.090909091	0.154639175	0.195652174	0.024193548	0.097560976	0.084848485	0.140495868	0.031690141	0.073529412	0.126582278	0.128712871	0.149122807	0.095238095	0.154639175	0.136842105	0.081081081	0.095541401	0.113636364	0.095238095	0.059459459	0.08411215	0.134615385	0.172727273	0.097402597	0.072072072	0.08	0.201680672	0.059459459	0.125	0.292134831	0.164835165	0.153061224	0.097826087	0.129032258	0.172043011	0.099099099	0.080357143	0.195652174	0.009345794	0.072222222	0.12605042	0.082278481	0.074074074	0.08
0.134831461	0.206896552	1	0.047244094	0.013157895	0.055555556	0.135135135	0.090909091	0.104761905	0.078431373	0.05859375	0.088888889	0.086021505	0.097014925	0.090225564	0.058139535	0.075581395	0.067114094	0.180722892	0.053571429	0.015151515	0.080645161	0.066202091	0.02919708	0.088495575	0.086956522	0.042253521	0.056737589	0.043956044	0.108333333	0.1171875	0.138211382	0.092485549	0.146341463	0.103092784	0.083333333	0.105263158	0.047619048	0.084033613	0.090909091	0.07486631	0.068376068	0.047619048	0.106918239	0.070652174	0.051660517	0.085714286	0.130081301	0.27027027	0.065359477	0.035714286	0.084745763	0.075	0.095238095	0.085106383	0.055045872	0.078740157	0.112068966	0.074074074	0.087912088	0.186666667	0.057377049	0.085106383	0.117647059	0.098214286	0.056034483	0.081632653	0.144578313	0.100840336	0.088888889	0.085106383	0.461538462	0.1625	0.0625	0.072727273	0.03626943	0.060150376	0.071428571	0.075268817	0.074074074	0.134020619	0.085106383	0.074534161	0.005084746	0.112	0.117647059	0.175675676	0.08	0.088435374	0.060747664	0.073825503	0.056497175	0.075757576	0.086956522	0.071428571	0.111111111	0.094339623	0.120481928	0.0125	0.121212121	0.121212121	0.148148148	0.036144578	0.080536913	0.095652174	0.109243697	0.114583333	0.080808081	0.068027211	0.133333333	0.073684211	0.047619048	0.095744681	0.03255814	0.084507042	0.083333333	0.047169811	0.074074074	0.164705882	0.05	0.109756098	0.074074074	0.050583658	0.07518797	0.037190083	0.081481481	0.073684211	0.09009009	0.085714286	0.049586777	0.082474227	0.097345133	0.090909091	0.109243697	0.136752137	0.075	0.117241379	0.068965517	0.151898734	0.065989848	0.077586207	0.012345679	0.081395349	0.082840237	0.090277778	0.079545455	0.052132701	0.091603053	0.155844156	0.108433735	0.058201058	0.086206897	0.25974026	0.170940171	0.165289256	0.087591241	0.052631579	0.074380165	0.08490566	0.087248322	0.084033613	0.087378641	0.144444444	0.103448276	0.149606299	0.10619469	0.588235294	0.506666667	0.029288703	0.070175439	0.049019608	0.050387597	0.069767442	0.072164948	0.084615385	0.071428571	0.141176471	0.583333333	0.056603774	0.121495327	0.086092715	0.128440367	0.025830258	0.0234375	0.174603175	0.137931034	0.08411215	0.051282051	0.141176471	0.148148148	0.09375	0.060810811	0.052325581	0.090909091	0.040229885	0.030612245	0.131868132	0.096153846	0.084507042	0.009708738	0.043478261	0.103448276	0.040229885	0.223684211	0.428571429	0.151898734	0.139534884	0.146666667	0.077348066	0.13253012	0.114583333	0.081632653	0.319444444	0.068965517	0.05952381	0.072072072	0.075862069	0.032967033	0.071428571
0.057251908	0.036900369	0.047244094	1	0.012	0.061488673	0.019607843	0.069444444	0.054151625	0.055350554	0.192	0.041825095	0.041353383	0.059016393	0.045602606	0.075075075	0.074404762	0.07028754	0.045801527	0.038869258	0.047297297	0.07266436	0.123543124	0.074576271	0.052816901	0.037931034	0.028806584	0.182044888	0.092537313	0.054607509	0.070469799	0.074829932	0.086309524	0.050583658	0.059925094	0.029411765	0.044609665	0.848739496	0.040955631	0.04029304	0.067988669	0.06360424	0.848739496	0.069908815	0.093841642	0.298591549	0.071895425	0.053511706	0.042471042	0.083067093	0.039525692	0.074204947	0.085409253	0.026819923	0.02962963	0.100271003	0.06462585	0.081560284	0.080808081	0.061776062	0.039215686	0.051724138	0.041198502	0.042307692	0.041811847	0.140921409	0.048327138	0.102409639	0.04778157	0.048701299	0.064724919	0.050387597	0.038610039	0.082621083	0.057553957	0.074285714	0.108958838	0.091176471	0.045454545	0.046594982	0.059259259	0.047770701	0.067278287	0.013392857	0.05704698	0.037037037	0.035433071	0.04797048	0.056603774	0.101092896	0.059936909	0.049132948	0.035830619	0.090062112	0.061889251	0.063197026	0.035460993	0.038610039	0.011811024	0.020408163	0.020408163	0.038610039	0.101265823	0.059748428	0.063380282	0.073170732	0.067924528	0.05204461	0.063897764	0.045112782	0.033457249	0.86440678	0.029520295	0.061333333	0.061093248	0.060606061	0.047445255	0.03180212	0.082677165	0.060377358	0.015209125	0.019379845	0.093137255	0.096219931	0.106217617	0.055737705	0.041198502	0.042105263	0.032786885	0.055749129	0.048507463	0.071428571	0.045751634	0.069444444	0.069204152	0.06271777	0.073015873	0.030651341	0.034883721	0.145400593	0.041522491	0.023809524	0.090361446	0.068452381	0.050473186	0.105740181	0.133903134	0.085034014	0.055776892	0.026819923	0.119047619	0.037800687	0.041984733	0.068259386	0.081911263	0.051779935	0.134328358	0.058823529	0.04676259	0.073015873	0.033898305	0.039711191	0.041044776	0.062937063	0.102739726	0.071174377	0.067669173	0.074349442	0.33968254	0.101226994	0.147806005	0.161038961	0.097297297	0.103448276	0.049668874	0.048507463	0.058139535	0.054474708	0.032258065	0.04964539	0.103896104	0.045454545	0.058275058	0.05862069	0.020408163	0.037735849	0.054151625	0.075539568	0.062256809	0.063241107	0.040740741	0.063897764	0.068862275	0.079178886	0.119122257	0.049242424	0.033333333	0.046931408	0.047619048	0.044776119	0.057142857	0.048275862	0.115625	0.042635659	0.053435115	0.05952381	0.053846154	0.03968254	0.078488372	0.042471042	0.067924528	0.056179775	0.034351145	0.038610039	0.120253165	0.053571429	0.047318612	0.116564417	0.038596491
0.035294118	0.095238095	0.013157895	0.012	1	0.045112782	0.014285714	0	0	0.054347826	0.036144578	0.049382716	0	0.030769231	0.039370079	0.069620253	0	0.042857143	0.049382716	0.029411765	0.09009009	0.07079646	0.01384083	0.075630252	0	0.009009009	0.089285714	0.036363636	0.035087719	0	0.031746032	0.032520325	0.01734104	0.025316456	0	0	0.022222222	0.016194332	0	0.021505376	0.02173913	0.027522936	0.016194332	0.00617284	0.045454545	0.038167939	0.053030303	0.032786885	0.051948052	0.020408163	0	0.045454545	0.045045045	0	0.047058824	0.043269231	0	0	0.081967213	0	0.055555556	0.104761905	0.098765432	0	0.009174312	0.040358744	0	0.023121387	0.035087719	0.046875	0.037037037	0.012345679	0.066666667	0.067039106	0.105263158	0.0625	0.030651341	0.076923077	0	0.119565217	0	0.029411765	0.045751634	0.003421728	0.041322314	0	0.057142857	0.043956044	0	0.059405941	0.035211268	0.035714286	0.040322581	0.018867925	0.096	0.031914894	0.051020408	0	0.307692308	0	0.016666667	0.052631579	0.089041096	0.020689655	0.086538462	0.043859649	0.010752688	0	0.074626866	0.034883721	0	0.016194332	0	0.082901554	0.068181818	0.058139535	0.113636364	0.06185567	0	0.069767442	0.012987013	0	0.036290323	0.048387097	0.0625	0.072580645	0	0.048543689	0	0	0	0	0.03968254	0	0	0.074074074	0.034722222	0	0.054054054	0.042328042	0	0.604651163	0	0.06918239	0.051094891	0.079268293	0.066326531	0.031746032	0.027027027	0.012820513	0.074712644	0	0.012048193	0.008130081	0.007874016	0.054263566	0.034883721	0.03539823	0	0.013605442	0	0	0.011235955	0.055045872	0.031007752	0	0.010638298	0.01010101	0.013043478	0.055900621	0.026666667	0.023809524	0.043269231	0.06557377	0.075630252	0.045454545	0.063291139	0.012345679	0	0	0.02027027	0.047619048	0	0.092592593	0.016666667	0	0.095744681	0.1	0.063291139	0.038961039	0	0.099236641	0.056603774	0.052941176	0.063291139	0.1	0.011235955	0.086021505	0.044444444	0.096385542	0.080808081	0.064814815	0.070063694	0.012658228	0.074074074	0.068493151	0.0625	0	0.052023121	0.038461538	0.032967033	0	0.012345679	0	0.02484472	0.06	0.014184397	0.067073171	0
0.131944444	0.070512821	0.055555556	0.061488673	0.045112782	1	0.050359712	0.048648649	0.028901734	0.075	0.128813559	0.088435374	0.03164557	0.045	0.035	0.056277056	0.055555556	0.047393365	0.103448276	0.028571429	0.071038251	0.071038251	0.206557377	0.062827225	0.057142857	0.050561798	0.022556391	0.100917431	0.058823529	0.054054054	0.084656085	0.074468085	0.050209205	0.04	0.043209877	0.018404908	0.018292683	0.061889251	0.032432432	0.024096386	0.0562249	0.050561798	0.061889251	0.04845815	0.040160643	0.06116208	0.091836735	0.046875	0.068493151	0.25	0.034722222	0.055555556	0.091428571	0.006535948	0.025	0.042857143	0.031088083	0.055248619	0.050761421	0.025477707	0.078571429	0.061111111	0.031446541	0.046666667	0.016483516	0.09252669	0.056603774	0.125	0.037634409	0.034653465	0.08040201	0.068027211	0.107142857	0.059760956	0.097560976	0.241706161	0.061728395	0.066390041	0.018867925	0.085365854	0.055214724	0.028708134	0.087962963	0.046102263	0.030769231	0.00729927	0.079710145	0.118421053	0.037383178	0.047101449	0.042253521	0.046218487	0.035532995	0.062780269	0.070707071	0.146666667	0.028901734	0.047297297	0.021428571	0	0.046153846	0.192307692	0.13592233	0.056872038	0.05027933	0.071823204	0.069620253	0.049689441	0.073529412	0.01863354	0.031446541	0.061889251	0.03125	0.208510638	0.08	0.121621622	0.048484848	0.040935673	0.045454545	0.136054422	0.013245033	0	0.040752351	0.067708333	0.181132075	0.045226131	0.012345679	0.039772727	0.014705882	0	0.04375	0.04494382	0.045685279	0.037433155	0.059782609	0.091428571	0.108910891	0.019736842	0.186046512	0.105691057	0.005376344	0.051094891	0.055319149	0.074561404	0.042857143	0.058823529	0.105058366	0.084656085	0.063380282	0.026666667	0.114893617	0.027322404	0.052980132	0.052910053	0.057291667	0.039408867	0.089171975	0.021276596	0.011428571	0.046728972	0.032432432	0.01754386	0.03125	0.061452514	0.045226131	0.044692737	0.06918239	0.080246914	0.054794521	0.129032258	0.182098765	0.077669903	0.054151625	0.071428571	0.074074074	0.128378378	0.096551724	0.075342466	0.035714286	0.034090909	0.066037736	0.057142857	0.03030303	0.066298343	0.038167939	0.00625	0.065868263	0.075581395	0.111888112	0.123188406	0.018292683	0.230337079	0.070484581	0.04526749	0.185365854	0.058441558	0.03125	0.053892216	0.018867925	0.077922078	0.109756098	0.055555556	0.191176471	0.076388889	0.087248322	0.116788321	0.111111111	0.006802721	0.079831933	0.172932331	0.141891892	0.056603774	0.053691275	0.040268456	0.11627907	0.028409091	0.023474178	0.126126126	0.02247191
0.043956044	0.125	0.135135135	0.019607843	0.014285714	0.050359712	1	0.058823529	0.078431373	0.083333333	0.03515625	0.057471264	0.055555556	0.044444444	0.053030303	0.073170732	0.059171598	0.047945205	0.108433735	0.037037037	0.032258065	0.075630252	0.075268817	0.0546875	0.093457944	0.133333333	0.03030303	0.061818182	0.039548023	0.040983607	0.096	0.116666667	0.057803468	0.047619048	0.086021505	0.053763441	0.087912088	0.019762846	0.060344828	0.0625	0.06557377	0.072072072	0.019762846	0.08974359	0.061111111	0.052830189	0.065693431	0.127118644	0.073170732	0.032894737	0.025316456	0.079646018	0.078947368	0.061728395	0.078651685	0.061611374	0.073770492	0.078947368	0.02962963	0.056818182	0.121621622	0.051282051	0.054945055	0.126582278	0.114285714	0.057522124	0.052631579	0.069767442	0.033057851	0.036764706	0.065217391	0.126582278	0.0875	0.07027027	0.046728972	0.031914894	0.053435115	0.073863636	0.068181818	0.047619048	0.083333333	0.088888889	0.063694268	0	0.055555556	0.076923077	0.094594595	0.120879121	0.069444444	0.0625	0.054794521	0.058479532	0.070866142	0.05625	0.066666667	0.094736842	0.057692308	0.101265823	0.013513514	0.079365079	0.133333333	0.115384615	0.018404908	0.076388889	0.061946903	0.06779661	0.086021505	0.052083333	0.070921986	0.078651685	0.129411765	0.019762846	0.127906977	0.023696682	0.057142857	0.076923077	0.029411765	0.037735849	0.094117647	0.112359551	0.148648649	0.051948052	0.051792829	0.0703125	0.029411765	0.111111111	0.043478261	0.036036036	0.029411765	0.034188034	0.053191489	0.082568807	0.053435115	0.125	0.104347826	0.051282051	0.090909091	0.048192771	0.103896104	0.040816327	0.072072072	0.013333333	0.071428571	0.085889571	0.063380282	0.069767442	0.023696682	0.053846154	0.050632911	0.116883117	0.031914894	0.052631579	0.109756098	0.110169492	0.097560976	0.059259259	0.049808429	0.042016807	0.048076923	0.046979866	0.060344828	0.039215686	0.141176471	0.089285714	0.06870229	0.0625	0.146067416	0.138297872	0.021276596	0.053571429	0.046511628	0.051587302	0.056603774	0.068783069	0.071428571	0.1	0.045977011	0.126582278	0	0.065420561	0.074829932	0.083333333	0.038167939	0.008064516	0.214285714	0.081395349	0.057692308	0.00862069	0.045977011	0.048192771	0.064516129	0.02027027	0.054216867	0.039106145	0.01744186	0.021505376	0.114942529	0.048543689	0.057142857	0	0.036363636	0.099099099	0.011560694	0.0875	0.119047619	0.049382716	0.045454545	0.111111111	0.055865922	0.073170732	0.052083333	0.123595506	0.1125	0.011627907	0.042424242	0.066037736	0.086956522	0.02247191	0.117647059
0.051470588	0.057553957	0.090909091	0.069444444	0	0.048648649	0.058823529	1	0.244094488	0.134328358	0.121863799	0.12	0.181818182	0.131736527	0.154320988	0.098039216	0.135	0.168604651	0.052631579	0.176470588	0.035294118	0.113924051	0.090909091	0.039772727	0.145833333	0.151724138	0.045045045	0.0625	0.137254902	0.198630137	0.141975309	0.109756098	0.196891192	0.079365079	0.273504274	0.196721311	0.157480315	0.066202091	0.295454545	0.209677419	0.157142857	0.167832168	0.066202091	0.238636364	0.106481481	0.068627451	0.154761905	0.152866242	0.0625	0.145251397	0.12173913	0.140939597	0.14	0.165217391	0.090909091	0.123966942	0.177631579	0.204225352	0.126506024	0.128	0.056451613	0.075471698	0.107692308	0.141666667	0.153846154	0.116731518	0.138461538	0.104761905	0.161073826	0.138554217	0.153846154	0.078740157	0.062992126	0.113122172	0.081081081	0.047619048	0.117241379	0.097222222	0.100775194	0.060402685	0.225806452	0.147058824	0.137566138	0.007383101	0.206666667	0.145631068	0.066115702	0.071428571	0.174418605	0.102459016	0.154285714	0.145	0.15	0.166666667	0.129411765	0.09352518	0.104895105	0.184210526	0.016528926	0.045045045	0.115384615	0.062992126	0.054187192	0.187134503	0.112582781	0.144736842	0.146153846	0.13740458	0.137142857	0.125	0.152	0.06993007	0.16	0.060240964	0.132947977	0.114503817	0.040816327	0.128571429	0.128	0.072992701	0.136752137	0.14159292	0.087108014	0.141975309	0.073260073	0.125748503	0.170731707	0.156028369	0.063063063	0.181818182	0.166666667	0.296875	0.192307692	0.152317881	0.166666667	0.155405405	0.172413793	0.125	0.055555556	0.095652174	0.136054422	0.008130081	0.151515152	0.125	0.137142857	0.120772947	0.081967213	0.149068323	0.082644628	0.12605042	0.061403509	0.226277372	0.07751938	0.162337662	0.095808383	0.123529412	0.10652921	0.178082192	0.162962963	0.2	0.212765957	0.203125	0.141732283	0.140939597	0.197452229	0.255639098	0.111111111	0.09929078	0.047272727	0.153846154	0.09009009	0.125899281	0.133333333	0.101321586	0.109090909	0.057553957	0.061068702	0.078740157	0.084507042	0.2	0.144444444	0.178571429	0.092150171	0.035928144	0.064220183	0.076335878	0.082191781	0.057692308	0.053030303	0.062992126	0.214876033	0.047368421	0.066985646	0.130434783	0.051886792	0.04379562	0.1328125	0.106382979	0.132947977	0.035460993	0.065789474	0.103896104	0.046948357	0.08	0.059701493	0.064	0.052631579	0.049180328	0.139423077	0.0625	0.095588235	0.121212121	0.087301587	0.125	0.116751269	0.15	0.144508671	0.069767442	0.173913043
0.049586777	0.100840336	0.104761905	0.054151625	0	0.028901734	0.078431373	0.244094488	1	0.105691057	0.108208955	0.127272727	0.221153846	0.153333333	0.1875	0.130434783	0.159340659	0.134969325	0.087719298	0.161290323	0.01910828	0.111111111	0.064102564	0.024539877	0.1640625	0.198412698	0.030927835	0.04516129	0.102040816	0.204545455	0.126666667	0.106666667	0.174863388	0.081081081	0.511363636	0.238095238	0.190909091	0.050724638	0.25	0.264150943	0.129353234	0.135338346	0.050724638	0.21686747	0.126262626	0.050675676	0.155844156	0.18705036	0.081081081	0.138554217	0.097087379	0.149253731	0.131386861	0.168316832	0.132743363	0.113043478	0.21641791	0.201550388	0.117647059	0.157407407	0.064814815	0.040268456	0.132743363	0.141509434	0.211382114	0.092741935	0.222222222	0.113402062	0.154411765	0.145695364	0.15483871	0.1	0.072072072	0.090047393	0.066666667	0.027272727	0.111913357	0.088669951	0.145454545	0.051851852	0.462365591	0.226027397	0.150289017	0.003311258	0.18705036	0.108695652	0.076190476	0.05511811	0.248322148	0.119469027	0.169811321	0.126984127	0.191489362	0.148571429	0.1	0.152542373	0.118110236	0.178217822	0.019047619	0.075268817	0.149425287	0.072072072	0.03125	0.246666667	0.09352518	0.097222222	0.117647059	0.136752137	0.150943396	0.163636364	0.292929293	0.054545455	0.131578947	0.050847458	0.097560976	0.083333333	0.037878788	0.154471545	0.10619469	0.06504065	0.158415842	0.164948454	0.096296296	0.111842105	0.057251908	0.178082192	0.185185185	0.166666667	0.108695652	0.1953125	0.18018018	0.401869159	0.188811189	0.161764706	0.213740458	0.115107914	0.167701863	0.202020202	0.054054054	0.082568807	0.268907563	0.009345794	0.145945946	0.142076503	0.165605096	0.113402062	0.073593074	0.119205298	0.08490566	0.168316832	0.046296296	0.1875	0.098214286	0.13986014	0.077419355	0.198630137	0.092857143	0.172932331	0.175	0.220779221	0.183206107	0.2	0.162162162	0.140740741	0.146666667	0.208	0.098360656	0.103174603	0.034220532	0.111702128	0.108626198	0.112359551	0.132743363	0.093457944	0.113333333	0.048	0.060344828	0.1	0.045454545	0.140625	0.137724551	0.173228346	0.105454545	0.032894737	0.086956522	0.096491228	0.075757576	0.056737589	0.051282051	0.0625	0.27184466	0.039772727	0.067010309	0.153439153	0.040201005	0.024193548	0.172727273	0.186440678	0.285714286	0.015625	0.035460993	0.124087591	0.035	0.091743119	0.086206897	0.063636364	0.050847458	0.056603774	0.14507772	0.081081081	0.072580645	0.178571429	0.1	0.043859649	0.102702703	0.218487395	0.159235669	0.049019608	0.269565217
0.110091743	0.10619469	0.078431373	0.055350554	0.054347826	0.075	0.083333333	0.134328358	0.105691057	1	0.102272727	0.168316832	0.110091743	0.113333333	0.114864865	0.134831461	0.15819209	0.15483871	0.082568807	0.086614173	0.1	0.132352941	0.083056478	0.133802817	0.232758621	0.16	0.105882353	0.063545151	0.166666667	0.133333333	0.253846154	0.194029851	0.094240838	0.128712871	0.114035088	0.158878505	0.19047619	0.055762082	0.146153846	0.142857143	0.151041667	0.141732283	0.055762082	0.139534884	0.118556701	0.093189964	0.202797203	0.135714286	0.096153846	0.102409639	0.038834951	0.165354331	0.173228346	0.191489362	0.099099099	0.136363636	0.162962963	0.1640625	0.078431373	0.101851852	0.112244898	0.128787879	0.150943396	0.15	0.1	0.137339056	0.125	0.09947644	0.118518519	0.143835616	0.184931507	0.08490566	0.141414141	0.166666667	0.159663866	0.111111111	0.114391144	0.12565445	0.043478261	0.142857143	0.120689655	0.108974359	0.213836478	0.004163197	0.127659574	0.185185185	0.138297872	0.174311927	0.084337349	0.112612613	0.125	0.137362637	0.165467626	0.181818182	0.214285714	0.111111111	0.096774194	0.141414141	0.074468085	0.044444444	0.160493827	0.118811881	0.072625698	0.16025641	0.123076923	0.085714286	0.104347826	0.076271186	0.204081633	0.140186916	0.140186916	0.055762082	0.23	0.095022624	0.115384615	0.158878505	0.110169492	0.088	0.112149533	0.168224299	0.168421053	0.163043478	0.094339623	0.567307692	0.071146245	0.144827586	0.184466019	0.137096774	0.066666667	0.139534884	0.10619469	0.099236641	0.100671141	0.160305344	0.186046512	0.273504274	0.197368421	0.097087379	0.11	0.111111111	0.090225564	0.085106383	0.163841808	0.194117647	0.079268293	0.141304348	0.09009009	0.244274809	0.135416667	0.142857143	0.078431373	0.149606299	0.093457944	0.189393939	0.110344828	0.097402597	0.127819549	0.145038168	0.173913043	0.174193548	0.146153846	0.147826087	0.069565217	0.165354331	0.106666667	0.178861789	0.122807018	0.127118644	0.047244094	0.140449438	0.110749186	0.141176471	0.152073733	0.128712871	0.166666667	0.168224299	0.114285714	0.08490566	0.015384615	0.052631579	0.142857143	0.125984252	0.079710145	0.070921986	0.093023256	0.072072072	0.172413793	0.091603053	0.103773585	0.118811881	0.157407407	0.079268293	0.116666667	0.092783505	0.07486631	0.09009009	0.138888889	0.13559322	0.06097561	0.05982906	0.12	0.121212121	0.069148936	0.118811881	0.100917431	0.121212121	0.102803738	0.070707071	0.162162162	0.128712871	0.165137615	0.166666667	0.074766355	0.027272727	0.118644068	0.158333333	0.157894737	0.094736842	0.157024793
